id,accuracy_0,accuracy_1,cnf_0,cnf_1,pre_auroc2_0,pre_auroc2_1,post_auroc2_0,post_auroc2_1,d1_0,d1_1,score_0,score_1,bet_rt_0,bet_rt_1,ans_rt_0,ans_rt_1,cnf_rt_0,cnf_rt_1
5666628,0.5,0.696969696969697,3.75,3.484848484848485,0.5,0.487689393939394,0.4583581201665675,0.4105882352941176,1e-4,1.118816318282427,18,36,0.43766388888611113,0.5496333333363637,0.35094166666666665,0.3492090909242424,0.4672000000027778,0.41371515150909094
5666658,0.8709677419354839,0.7435897435897436,2.967741935483871,3.4358974358974357,0.5,0.48560606060606065,0.5730117340286832,0.6498412698412699,2.138802985635917,1.2526155970420234,27,48,0.5028193548483871,0.44141025641794873,0.9411516128903226,1.0075230769076924,0.6951483871129033,0.8224846153871795
5666660,0.47058823529411764,0.5263157894736842,3.3823529411764706,3.8421052631578947,0.5,0.4987468671679198,0.5527356624917601,0.6517615176151761,-0.11900701567911373,0.10872754160985565,16,22,0.39996470588235294,0.47535,0.5687441176470588,0.5938842105263158,0.5646382352941176,0.6136789473684211
5666672,0.6129032258064516,0.375,3.161290322580645,3.15,0.5,0.5060096153846154,0.6251002405773857,0.5581818181818182,0.5084880591093566,-0.6264471676899435,19,5,0.468741935483871,0.5227,0.8305483870967741,0.888775,0.5350322580645162,0.5126
5666697,0.5405405405405406,0.6571428571428571,4.243243243243243,4.457142857142857,0.5,0.49118589743589747,0.6413105413105413,0.6325219743069641,0.18676806476492702,0.7754821845143092,20,34,0.33703243244054054,0.3883542857057143,0.704629729727027,0.7090799999942857,0.918437837845946,0.7952171428771428
5666707,0.625,0.7391304347826086,3.125,3.4347826086956523,0.5,0.4879120879120879,0.5745341614906833,0.5340103920642418,0.5905193693636359,1.3186194285959763,15,56,0.32967083333333336,0.3781652173913044,0.6373458333333333,0.5747,0.30180833333333335,0.4140304347826087
5666744,0.5555555555555556,0.4722222222222222,3.138888888888889,3.638888888888889,0.5,0.5013888888888889,0.4039039039039039,0.6550387596899225,0.3452503909633509,-0.1802024349704134,20,15,0.41386666665,0.43566944444166666,0.8990472222305556,0.8008444444472222,1.2718777777749999,1.2373000000027778
5666745,0.7142857142857143,0.6590909090909091,2.392857142857143,2.7954545454545454,0.5,0.49270833333333336,0.5211640211640212,0.4609977324263038,1.3463668120327634,0.8392789469289292,20,43,0.332292857125,0.36513181817045454,0.8057714285642857,0.7152000000022727,0.7870785714107142,0.6044409090863636
5666751,0.5,0.5161290322580645,2.75,2.838709677419355,0.5,0.4990808823529412,0.4202855443188578,0.4876447876447877,0.15073561700327953,-0.34243188417608683,18,17,0.3726861111111111,0.42068064516129033,0.6622833333333333,0.6562322580645161,0.32763055555555554,0.331341935483871
5666755,0.8888888888888888,0.9428571428571428,3.111111111111111,3.2857142857142856,0.5,0.42401960784313725,0.6783723522853957,0.5625978090766823,2.634453734736135,3.0334642061181167,32,64,0.6296555554944444,0.70752,1.0668722222055556,0.9953542858228571,1.1413277778277777,1.1015085715028572
5666756,0.5476190476190477,0.6071428571428571,3.1666666666666665,3.75,0.5,0.4930555555555556,0.54468764249886,0.600664767331434,0.2669941254049526,0.1515763129039317,23,23,0.44303333333333333,0.45875714285714286,0.7533452380952381,0.8935035714285714,0.6486119047619048,0.6693071428571429
5666757,0.717948717948718,0.65625,4.076923076923077,4.625,0.5,0.49053030303030304,0.6214329083181542,0.6465721040189125,1.1948874985301037,1.6491769254788637,28,31,0.3887128204923077,0.424312500003125,0.6854,0.65370312499375,0.9072051282102565,0.728556249990625
5666759,0.5454545454545454,0.65625,4.545454545454546,4.5625,0.5,0.49053030303030304,0.4484320557491289,0.6260835303388494,0.6015133971255453,0.7782635539747642,18,31,0.7190303030363636,0.7556624999875,1.231166666669697,1.132928125003125,1.0107515151424242,0.7762031250125
5666770,0.75,0.7358490566037735,3.75,4.3584905660377355,0.5,0.4895833333333333,0.7546419098143236,0.6234027017159547,1.1632661613107511,1.214056298697541,12,64,0.4229375000125,0.3862188679358491,0.6271937500375,0.651832075464151,0.5091625,0.524820754709434
5666777,0.6774193548387096,0.7297297297297297,3.064516129032258,3.7567567567567566,0.5,0.48620129870129875,0.48638297872340425,0.7237288135593221,0.8704320033285424,1.154241443533994,21,44,0.39103548387096776,0.3966783783783784,1.0902677419354838,0.7725702702702703,0.6893967741935484,0.8081405405405405
5666782,0.6,0.5135135135135135,3.4,3.5135135135135136,0.5,0.4993421052631579,0.5670535138620245,0.4353374929098128,0.631673662059588,-0.011287488427802583,21,20,0.3447742857142857,0.3193081081081081,0.6849,0.609772972972973,0.8119828571428571,0.7734189189189189
