id,condition,accuracy_high,accuracy_low,bet_high,bet_low,cnf_high,cnf_low,pre_auroc2_high,pre_auroc2_low,post_auroc2_high,post_auroc2_low,d1_high,d1_low,score_high,score_low,bet_rt_high,bet_rt_low,ans_rt_high,ans_rt_low,cnf_rt_high,cnf_rt_low
5669174,cnf,0.5277777777777778,0.8055555555555556,0.5,0.5,3.111111111111111,3.2222222222222223,0.5050505050505051,0.4666666666666667,0.5453190220632081,0.5217209690893901,0.1481986908312899,1.615932407845225,17,39,0.4109027777777778,0.4211916666666667,0.8185027777777778,0.8455166666666667,0.417,0.6471916666666666
5669345,cnf,0.4722222222222222,0.6571428571428571,0.5277777777777778,0.42857142857142855,4.361111111111111,4.628571428571429,0.4977272727272727,0.43452380952380953,0.5405485986881335,0.4418526031102096,-0.1481986908312899,0.786182420496447,18,34,0.4327888888888889,0.4151228571428571,0.8949722222222222,1.0825971428571428,0.4931027777777778,0.40280571428571427
5669405,bet,0.5277777777777778,0.75,0.5,0.5,3.4722222222222223,3.888888888888889,0.4949494949494949,0.47619047619047616,0.6156827668455576,0.5206337509211497,0.13231285227617118,1.3061591595385973,21,35,0.35529166668333334,0.38438055556666667,0.7096361111055556,0.6562833333333333,1.1196694444416666,0.9528500000083333
5669469,bet,0.5277777777777778,0.5428571428571428,0.4722222222222222,0.4857142857142857,3.9722222222222223,3.5428571428571427,0.4914772727272727,0.49722222222222223,0.48091830649970185,0.5314267756128221,0.18293740748924237,0.30671117747151877,22,20,0.4093888888888889,0.5198857142857143,0.5935833333333334,0.628,0.2900277777777778,0.6311428571428571
5669472,cnf,0.696969696969697,0.6571428571428571,0.45454545454545453,0.4,4.393939393939394,3.942857142857143,0.4892857142857143,0.48333333333333334,0.5329411764705881,0.7177146720757268,1.0853249080767593,0.786182420496447,26,27,0.4989787878787879,0.5502742857142857,1.0441030303030303,0.9434628571428572,0.8306818181818182,0.8367342857142858
5669629,bet,0.375,0.6666666666666666,0.65625,0.8611111111111112,3.8125,4.944444444444445,0.5057692307692307,0.48863636363636365,0.5275862068965518,0.5468445022771633,-0.5926925271683188,0.8219170681076061,9,35,0.589871874975,0.6602666666777778,0.75050312499375,0.6788333333083333,0.9526437499531251,0.5590222222694444
5669662,cnf,0.6363636363636364,0.6857142857142857,0.42424242424242425,0.4857142857142857,4.484848484848484,4.142857142857143,0.4920634920634921,0.4851190476190476,0.46625091709464417,0.5363382250174703,0.6380850874448792,0.9939469724503431,23,29,0.33460606060606063,0.4967285714285714,0.5630333333333334,0.6476628571428572,0.3429848484848485,0.6685742857142857
5669685,cnf,0.5833333333333334,0.7142857142857143,0.4722222222222222,0.4857142857142857,3.138888888888889,3.7142857142857144,0.4914772727272727,0.4851190476190476,0.5060790273556232,0.5843636363636363,0.49271065579587014,1.06341100181201,24,30,0.40750555555555557,0.3443542857142857,0.7988138888888888,0.5529828571428571,0.7911861111111111,0.6307371428571429
5669704,bet,0.65625,0.7941176470588235,0.53125,0.5,4.125,4.147058823529412,0.46785714285714286,0.46785714285714286,0.5788022064617809,0.5446030330062444,0.7529021629291939,1.5938129671861154,30,36,0.507675,0.5856441176470588,0.8847875,0.901185294117647,0.928484375,0.7385176470588235
5669789,cnf,0.8,0.8888888888888888,0.45714285714285713,0.5,3.2,3.4166666666666665,0.45535714285714285,0.43137254901960786,0.5500431406384815,0.6360089186176143,1.5781316203521638,2.3116224865733974,38,46,0.4043,0.40539444444444445,0.5948257142857143,0.6075138888888889,0.6358371428571429,0.7332611111111111
5669834,cnf,0.4857142857142857,0.6388888888888888,0.5142857142857142,0.5,3.3714285714285714,3.5277777777777777,0.4949494949494949,0.4895833333333333,0.48373983739837395,0.48734977862112583,-0.05656573115702776,0.7671220553910626,19,27,0.47631714283142856,0.41483888887777776,1.2971228571457143,1.1497138888833334,0.7554600000114285,0.6052749999916667
5669993,bet,0.5625,0.6666666666666666,0.625,0.5666666666666667,3.5625,3.466666666666667,0.4958333333333333,0.47756410256410253,0.5325203252032521,0.5515555555555556,0.46091916547669187,0.8207920883323804,20,27,0.54403125015,0.31149333347333336,0.805028125,0.8342999999333334,0.89539062498125,0.76280666678
5670193,cnf,0.6285714285714286,0.6111111111111112,0.4857142857142857,0.5,4.514285714285714,4.027777777777778,0.47756410256410253,0.4835164835164835,0.5355497037524687,0.6286332714904144,0.7634679632230291,0.5549229427026535,29,28,0.30869714285714284,0.390675,0.7522914285714286,0.8695527777777777,0.4015714285714286,0.6458055555555555
5670370,bet,0.7352941176470589,0.7714285714285715,0.5,0.5142857142857142,4.617647058823529,3.9714285714285715,0.46785714285714286,0.453125,0.5727272727272728,0.679176755447942,1.4526790474190938,2.007616431171285,34,39,0.42238823522941177,0.5013571428114286,0.7281735294,0.6514257143542858,0.6619000000529411,1.17152571416
5670593,bet,0.6111111111111112,0.7777777777777778,0.4722222222222222,0.4722222222222222,3.888888888888889,3.6944444444444446,0.49722222222222223,0.46785714285714286,0.549474335188621,0.6342701014832163,0.5339882508099052,1.4329950003559828,23,37,0.4378888888888889,0.7224972222222222,0.84,0.9893972222222223,0.4629638888888889,0.7434388888888889
